yx,yy,yz,yaw,pitch
0.654107,0.687047,-0.316866,43.59304479,18.47068991
0.654107,0.687047,-0.316866,43.59304479,18.47068991
0.0131974,0.948436,-0.316625,0.797214069,18.45935833
-0.192922,0.92848,-0.316467,-11.73804419,18.45470104
-0.623306,0.710598,-0.314129,-41.25584611,18.38323286
-0.623306,0.710598,-0.314129,-41.25584611,18.38323286
-0.122747,0.940452,-0.314942,-7.436161211,18.36963293
0.521365,0.790174,-0.313031,33.41724229,18.29714549
-0.0860387,0.932171,-0.309117,-5.2734173,18.27354356
0.942721,0.109371,-0.313244,83.38234072,18.26612452
-0.848726,0.388571,-0.307764,-65.40034051,18.2477496
0.592786,0.743536,-0.31087,38.5636947,18.10341749
-0.25925,0.915532,-0.309993,-15.81046138,18.04476656
0.737292,0.597876,-0.308997,50.96112661,18.03113938
0.605745,0.719595,-0.305549,40.09020331,17.9959689
-0.813574,0.492259,-0.308525,-58.82365272,17.97585429
-0.863822,0.367103,-0.304274,-66.97570746,17.96174402
0.562999,0.769951,-0.309138,36.17479645,17.95759475
-0.449889,0.838638,-0.308107,-28.21142077,17.93921696
-0.676666,0.663042,-0.306494,-45.58264248,17.92755659
-0.676666,0.663042,-0.306494,-45.58264248,17.92755659
-0.623019,0.73547,-0.311335,-40.26804246,17.90051399
-0.840908,0.426294,-0.30396,-63.11750436,17.86957072
-0.494552,0.815632,-0.307503,-31.23019601,17.86826072
-0.494552,0.815632,-0.307503,-31.23019601,17.86826072
0.151229,0.940781,-0.306849,9.132079458,17.85011672
0.557784,0.77348,-0.306748,35.79671703,17.83123581
0.845915,0.434756,-0.305696,62.79921012,17.8181431
-0.116173,0.945749,-0.305859,-7.002961692,17.79618078
-0.0665839,0.951249,-0.305986,-4.003961358,17.79052662
-0.622664,0.71601,-0.303909,-41.01121062,17.75924739
-0.622664,0.71601,-0.303909,-41.01121062,17.75924739
-0.794374,0.531382,-0.305604,-56.22017838,17.73239367
0.41687,0.851325,-0.302626,26.08969677,17.70598362
-0.633485,0.707035,-0.302776,-41.85951456,17.68961787
-0.633485,0.707035,-0.302776,-41.85951456,17.68961787
0.53447,0.799207,-0.306495,33.77264202,17.68142097
0.471553,0.829642,-0.30214,29.61309024,17.56844227
-0.217752,0.927637,-0.301275,-13.21034474,17.54604125
-0.217752,0.927637,-0.301275,-13.21034474,17.54604125
-0.892329,0.343743,-0.302063,-68.93231608,17.53046842
-0.742128,0.616881,-0.304736,-50.26553573,17.52489453
-0.742128,0.616881,-0.304736,-50.26553573,17.52489453
0.428418,0.851334,-0.300428,26.71297607,17.49624264
-0.900769,0.321649,-0.300515,-70.34923435,17.44221771
0.521541,0.796578,-0.298913,33.21384543,17.42932138
0.203116,0.930436,-0.298644,12.31458633,17.41074429
0.173545,0.912925,-0.290363,10.76337322,17.35205392
0.173545,0.912925,-0.290363,10.76337322,17.35205392
-0.22278,0.928506,-0.297415,-13.4921484,17.30053421
0.861676,0.372719,-0.290352,66.60904566,17.18524254
0.861676,0.372719,-0.290352,66.60904566,17.18524254
-0.334005,0.892328,-0.294667,-20.52124816,17.1851414
-0.521833,0.805259,-0.296709,-32.94449863,17.18235204
-0.308878,0.887641,-0.289991,-19.18668359,17.14767941
0.777119,0.572942,-0.297296,53.59997802,17.11472359
-0.890768,0.347271,-0.294077,-68.70139201,17.09738734
-0.890768,0.347271,-0.294077,-68.70139201,17.09738734
-0.890768,0.347271,-0.294077,-68.70139201,17.09738734
0.278299,0.90949,-0.292233,17.01382614,17.07971246
-0.769347,0.547304,-0.288625,-54.57242067,16.99814548
-0.610623,0.712148,-0.286558,-40.61105287,16.98629853
-0.944034,0.149192,-0.291462,-81.01943859,16.95941266
-0.450309,0.844201,-0.291693,-28.07610458,16.95463962
0.209357,0.954601,-0.297749,12.36990194,16.94432098
-0.183957,0.936776,-0.290743,-11.10994455,16.93806507
-0.183957,0.936776,-0.290743,-11.10994455,16.93806507
-0.602373,0.716332,-0.2842,-40.06092076,16.8910051
-0.648171,0.669918,-0.28247,-44.05476923,16.85830465
0.536068,0.792417,-0.289562,34.07824719,16.83919581
-0.27258,0.91686,-0.289073,-16.55707138,16.81549769
-0.27258,0.91686,-0.289073,-16.55707138,16.81549769
0.0496178,0.95586,-0.289258,2.97150337,16.81526644
0.539707,0.793603,-0.288069,34.21851409,16.70739357
-0.560623,0.786307,-0.289454,-35.48819823,16.68530563
-0.295428,0.915745,-0.288334,-17.88019195,16.68111187
0.690591,0.610643,-0.275155,48.51584123,16.61944247
-0.444119,0.849162,-0.285883,-27.60995257,16.61123633
0.441864,0.837376,-0.281655,27.81957706,16.56663508
0.697377,0.641285,-0.281822,47.39937786,16.56597727
0.530373,0.820055,-0.290435,32.8928885,16.56184982
0.0992696,0.953319,-0.284618,5.944814036,16.53874712
-0.958459,0.0379306,-0.283029,-87.73372694,16.43948099
0.723989,0.602171,-0.277814,50.24832976,16.43701229
0.136941,0.949281,-0.282184,8.20872244,16.3946838
0.134892,0.949602,-0.282153,8.084837547,16.39253629
-0.712206,0.640928,-0.281405,-48.01533884,16.36752619
0.743225,0.598059,-0.279983,51.17702893,16.35657276
0.743225,0.598059,-0.279983,51.17702893,16.35657276
0.743225,0.598059,-0.279983,51.17702893,16.35657276
-0.0633873,0.95748,-0.281029,-3.787580837,16.32361512
0.337844,0.909406,-0.283997,20.38001331,16.31688047
0.553314,0.793537,-0.283011,34.88712382,16.30677956
-0.0273335,0.959657,-0.280419,-1.631490099,16.28250681
-0.0273335,0.959657,-0.280419,-1.631490099,16.28250681
-0.0273335,0.959657,-0.280419,-1.631490099,16.28250681
0.836042,0.427672,-0.274218,62.9082724,16.27819238
0.341121,0.954595,-0.295762,19.66416168,16.2651817
0.340097,0.873089,-0.27189,21.28255657,16.18134601
-0.317741,0.901638,-0.277328,-19.41267069,16.17723834
0.0581721,0.955829,-0.277529,3.482746172,16.16253927
-0.402122,0.864501,-0.276288,-24.9454588,16.16040292
-0.402122,0.864501,-0.276288,-24.9454588,16.16040292
0.406511,0.87507,-0.277642,24.91707563,16.05300785
0.211646,0.944218,-0.278057,12.63399351,16.03219589
0.88639,0.31121,-0.269014,70.65391373,15.97944096
0.280034,0.925132,-0.276372,16.84086778,15.95660827
0.167951,0.960497,-0.277998,9.918375131,15.91314804
-0.281454,0.920098,-0.274132,-17.00864501,15.90258203
0.343732,0.903095,-0.274718,20.83760297,15.87041884
-0.81844,0.50038,-0.272674,-58.55910893,15.86767676
0.266994,0.920142,-0.271692,16.18093628,15.83201356
0.514459,0.76224,-0.260053,34.01661301,15.79021136
0.293837,0.911909,-0.27035,17.86007446,15.75794126
-0.764145,0.573783,-0.269486,-53.09776058,15.74904961
-0.764145,0.573783,-0.269486,-53.09776058,15.74904961
-0.764145,0.573783,-0.269486,-53.09776058,15.74904961
0.192594,0.950748,-0.272636,11.45150552,15.69807039
0.149145,0.951174,-0.26931,8.911472129,15.62718633
0.00841305,0.963221,-0.268661,0.500425137,15.58425086
0.00841305,0.963221,-0.268661,0.500425137,15.58425086
-0.948321,0.170017,-0.268028,-79.83587188,15.54649667
-0.948321,0.170017,-0.268028,-79.83587188,15.54649667
-0.428017,0.869297,-0.269199,-26.21431704,15.52655612
0.909252,0.354347,-0.270846,68.7085085,15.51179301
0.585339,0.75021,-0.264056,37.9625491,15.50946997
0.502795,0.822682,-0.267342,31.43184178,15.49758276
0.753766,0.602579,-0.266756,51.36030367,15.4521406
-0.34849,0.901606,-0.267188,-21.1325831,15.45170519
-0.0701304,0.962151,-0.265883,-4.168870133,15.40879847
0.221886,0.934061,-0.264341,13.36291918,15.39434837
0.684196,0.677168,-0.264721,45.29578508,15.37593587
0.684196,0.677168,-0.264721,45.29578508,15.37593587
0.300531,0.909374,-0.262599,18.2877489,15.33277626
-0.0539275,0.952154,-0.261454,-3.241619174,15.33111197
-0.657119,0.642652,-0.249914,-45.63769988,15.21107965
-0.965137,0.00448379,-0.261125,-89.73381976,15.1391841
0.654004,0.726946,-0.263294,41.97643755,15.07008863
0.404772,0.884097,-0.261758,24.60004235,15.06689466
0.404772,0.884097,-0.261758,24.60004235,15.06689466
-0.0949764,0.959009,-0.258968,-5.655900759,15.04132985
0.931371,0.30796,-0.263567,71.70341086,15.03913994
0.563856,0.788073,-0.26034,35.58322824,15.03821602
-0.680755,0.686904,-0.25974,-44.7423997,15.03364836
-0.799281,0.538658,-0.258558,-56.02285906,15.01640262
-0.471219,0.84264,-0.258922,-29.21468259,15.01279174
-0.811935,0.526565,-0.257636,-57.03534175,14.90784478
-0.677743,0.688739,-0.255637,-44.5389542,14.8185561
-0.955189,0.161824,-0.255655,-80.38449617,14.78269839
-0.167178,0.955114,-0.255322,-9.928169199,14.75212842
-0.35488,0.900923,-0.254065,-21.49983443,14.70202803
0.183642,0.949371,-0.253472,10.94782496,14.68848758
0.227982,0.938337,-0.252926,13.65619408,14.67758346
-0.874428,0.41264,-0.252478,-64.73751326,14.63436358
0.773905,0.572543,-0.250601,53.5055774,14.59131181
-0.207354,0.943338,-0.251365,-12.39696926,14.58765325
0.957746,0.139386,-0.251852,81.71956749,14.5861226
0.957746,0.139386,-0.251852,81.71956749,14.5861226
0.0767311,0.966101,-0.251666,4.541097454,14.55697794
0.0615023,0.966358,-0.251164,3.64158627,14.54110014
-0.839678,0.481297,-0.250798,-60.17899541,14.527667
-0.839678,0.481297,-0.250798,-60.17899541,14.527667
-0.839678,0.481297,-0.250798,-60.17899541,14.527667
0.572417,0.784324,-0.251097,36.12279468,14.49897173
0.767663,0.56065,-0.245815,53.85809275,14.49852358
0.941505,0.257256,-0.251663,74.71758833,14.45858308
0.104581,0.962716,-0.249092,6.199798492,14.4252168
-0.571869,0.784028,-0.249409,-36.1069625,14.41356801
0.722692,0.64661,-0.249122,48.18023336,14.40754225
0.722692,0.64661,-0.249122,48.18023336,14.40754225
0.443794,0.859469,-0.248123,27.30994664,14.38702081
-0.672948,0.676017,-0.244619,-44.86964788,14.38355267
0.629941,0.717891,-0.244845,41.26657487,14.3786157
-0.529325,0.813339,-0.248729,-33.05627525,14.37611147
0.386028,0.882415,-0.246715,23.62782108,14.36751421
0.73293,0.609589,-0.244031,50.24918887,14.358526
-0.968106,0.0248828,-0.247475,-88.5276761,14.33479265
0.4282,0.862462,-0.245942,26.40373855,14.32789273
0.419635,0.867849,-0.246003,25.80537268,14.31606372
0.045164,0.967829,-0.246592,2.67178465,14.27928711
0.045164,0.967829,-0.246592,2.67178465,14.27928711
0.427264,0.876569,-0.247701,25.98588584,14.25237997
-0.00102702,0.969195,-0.245869,-0.06071419,14.23470959
-0.00102702,0.969195,-0.245869,-0.06071419,14.23470959
0.363408,0.899218,-0.245835,22.00549629,14.22324862
0.363408,0.899218,-0.245835,22.00549629,14.22324862
0.674064,0.80876,-0.266677,39.80964032,14.21378668
0.555856,0.788637,-0.244133,35.1773774,14.1994363
-0.105789,0.965103,-0.244524,-6.255457528,14.13634749
0.507915,0.817969,-0.239618,31.83806938,13.97513985
0.507915,0.817969,-0.239618,31.83806938,13.97513985
0.0792346,0.967315,-0.240491,4.682751206,13.91685347
0.325849,0.916512,-0.240757,19.57190855,13.90192662
0.30066,0.923517,-0.239748,18.03316628,13.86629976
0.0162525,0.970646,-0.239072,0.959271091,13.83478677
-0.748176,0.61373,-0.237233,-50.63791482,13.77456423
-0.748176,0.61373,-0.237233,-50.63791482,13.77456423
-0.0392842,0.971124,-0.237895,-2.316483093,13.75378877
0.0495607,0.970222,-0.237708,2.924230686,13.74925676
0.0495607,0.970222,-0.237708,2.924230686,13.74925676
0.881117,0.421563,-0.238488,64.43160941,13.72085966
0.393235,0.885751,-0.23553,23.93914374,13.66007205
0.539283,0.80552,-0.235558,33.80168767,13.65813602
0.289247,0.924835,-0.235434,17.36734719,13.65614744
-0.712118,0.681654,-0.239159,-46.25212786,13.63697359
0.587943,0.768282,-0.234385,37.42573831,13.61887458
0.587943,0.768282,-0.234385,37.42573831,13.61887458
-0.522079,0.837463,-0.238465,-31.93963841,13.58443428
0.32791,0.968855,-0.246784,18.69844405,13.56467497
0.254234,0.935829,-0.23294,15.19856821,13.50693498
0.0694554,0.970035,-0.233283,4.095441471,13.48897005
0.0252352,0.97172,-0.232703,1.487615306,13.4629338
0.523278,0.819971,-0.232731,32.5446539,13.45560762
0.523278,0.819971,-0.232731,32.5446539,13.45560762
0.523278,0.819971,-0.232731,32.5446539,13.45560762
0.883773,0.403667,-0.232361,65.45125215,13.44986788
0.883773,0.403667,-0.232361,65.45125215,13.44986788
0.669966,0.684433,-0.2289,44.38801895,13.44129193
0.402473,0.891482,-0.233543,24.29751442,13.42888863
0.642995,0.832732,-0.25118,37.6735677,13.42770876
0.642995,0.832732,-0.25118,37.6735677,13.42770876
-0.451885,0.856858,-0.231048,-27.80601814,13.41499397
-0.610734,0.729583,-0.226686,-39.93270434,13.40084608
0.146898,0.961464,-0.231105,8.686801034,13.36621057
-0.730139,0.652421,-0.231968,-48.21738803,13.3279368
0.515068,0.783656,-0.221726,33.31543337,13.30270031
-0.787285,0.567152,-0.229255,-54.23141064,13.29363384
0.388061,0.881173,-0.227409,23.76827935,13.28893753
-0.796688,0.571943,-0.231619,-54.32540124,13.28806725
0.28768,0.929408,-0.229438,17.19888412,13.26938701
0.532946,0.79254,-0.22509,33.91898241,13.26147008
0.685272,0.649676,-0.221992,46.52741336,13.22942252
0.357453,0.910058,-0.229385,21.44393006,13.20321205
0.052694,0.972138,-0.228375,3.102637855,13.20152699
-0.955199,0.169309,-0.22754,-79.948719,13.20044344
-0.0966896,0.966161,-0.227554,-5.714908684,13.18943033
0.258573,0.934187,-0.227132,15.47152094,13.18778382
0.639604,0.718122,-0.224944,41.6902417,13.16545467
-0.363165,0.889498,-0.223543,-22.20925333,13.09789651
-0.766664,0.616672,-0.228919,-51.18827663,13.09770389
-0.724558,0.644694,-0.225491,-48.33809383,13.08874403
-0.724558,0.644694,-0.225491,-48.33809383,13.08874403
-0.724558,0.644694,-0.225491,-48.33809383,13.08874403
-0.135959,0.964922,-0.225489,-8.020265828,13.02895285
0.0132852,0.969887,-0.22437,0.78477007,13.02427679
0.221872,0.948848,-0.225362,13.16117136,13.02199469
0.0597703,0.972448,-0.224717,3.517188807,12.98805232
-0.0185006,0.953956,-0.219817,-1.111029686,12.97362898
-0.0185006,0.953956,-0.219817,-1.111029686,12.97362898
0.58415,0.782527,-0.223539,36.74103816,12.89372368
0.58415,0.782527,-0.223539,36.74103816,12.89372368
0.511592,0.831235,-0.223078,31.61064031,12.87390491
-0.796795,0.581662,-0.224551,-53.87047846,12.82320273
0.671604,0.705083,-0.221058,43.60692561,12.79031183
0.390893,0.894885,-0.220417,23.5960943,12.71930731
0.185915,0.953138,-0.219144,11.03728345,12.71667642
0.185915,0.953138,-0.219144,11.03728345,12.71667642
0.185915,0.953138,-0.219144,11.03728345,12.71667642
-0.888501,0.361787,-0.215554,-67.84443356,12.66353301
-0.346597,0.912057,-0.218991,-20.80763308,12.6501976
0.14014,0.970127,-0.219858,8.219819276,12.64219636
0.28913,0.935612,-0.21924,17.1725964,12.6193712
0.28913,0.935612,-0.21924,17.1725964,12.6193712
-0.0545472,0.9725,-0.217917,-3.210337317,12.61097023
-0.0545472,0.9725,-0.217917,-3.210337317,12.61097023
-0.0545472,0.9725,-0.217917,-3.210337317,12.61097023
0.208283,0.954633,-0.21857,12.30798353,12.60918022
-0.973817,0.0447923,-0.21796,-87.36644346,12.60313287
-0.973817,0.0447923,-0.21796,-87.36644346,12.60313287
0.614497,0.734837,-0.213408,39.90357453,12.55952988
0.614497,0.734837,-0.213408,39.90357453,12.55952988
0.614497,0.734837,-0.213408,39.90357453,12.55952988
-0.211733,0.956091,-0.217684,-12.48701764,12.53280648
-0.195158,0.956905,-0.217013,-11.52722052,12.52825227
-0.195158,0.956905,-0.217013,-11.52722052,12.52825227
-0.59946,0.748384,-0.212939,-38.69493362,12.52065726
-0.558257,0.799383,-0.215816,-34.9289024,12.48091365
0.199345,0.955727,-0.215486,11.78180244,12.44665473
0.447284,0.871836,-0.216088,27.1594953,12.43612892
-0.788498,0.578216,-0.215305,-53.74691202,12.41817038
-0.788498,0.578216,-0.215305,-53.74691202,12.41817038
0.631588,0.785592,-0.221642,38.79804269,12.40105512
-0.597882,0.798378,-0.219055,-36.82846953,12.38659562
0.504575,0.8362,-0.214277,31.10737989,12.37474195
0.504575,0.8362,-0.214277,31.10737989,12.37474195
0.504575,0.8362,-0.214277,31.10737989,12.37474195
-0.824436,0.49781,-0.21107,-58.87562907,12.36167028
0.580393,0.884746,-0.230677,33.26485772,12.29835263
0.580393,0.884746,-0.230677,33.26485772,12.29835263
0.553523,0.898097,-0.229296,31.64672188,12.26240164
0.553523,0.898097,-0.229296,31.64672188,12.26240164
-0.756184,0.62688,-0.212855,-50.34111288,12.22716325
0.413151,0.886113,-0.211302,24.99732963,12.19532981
0.557777,0.896328,-0.226878,31.89363957,12.12873475
0.557777,0.896328,-0.226878,31.89363957,12.12873475
0.590583,0.758115,-0.206377,37.91912765,12.12028075
0.590583,0.758115,-0.206377,37.91912765,12.12028075
0.590583,0.758115,-0.206377,37.91912765,12.12028075
-0.0957653,0.965174,-0.208162,-5.666384752,12.11302315
-0.102273,0.967769,-0.208834,-6.032578015,12.11165076
-0.971949,0.0880858,-0.209144,-84.82154446,12.09563484
0.330908,0.92038,-0.209535,19.77524166,12.09200834
0.428537,0.939396,-0.221066,24.52169138,12.08470529
-0.292705,0.933627,-0.208575,-17.40693085,12.03373323
-0.292705,0.933627,-0.208575,-17.40693085,12.03373323
-0.176431,0.971363,-0.210062,-10.29454264,12.01189917
0.0764104,0.977754,-0.208567,4.468520146,12.00588619
0.340613,0.917171,-0.207259,20.3736621,11.96070184
0.52039,0.827754,-0.206793,32.15663556,11.94208137
0.788086,0.588389,-0.207897,53.2547952,11.93569922
0.38715,0.904489,-0.205692,23.17246173,11.80850421
0.292031,0.933858,-0.204547,17.36522398,11.80770021
0.238351,0.948488,-0.204393,14.10609584,11.80464694
0.734335,0.626442,-0.201701,49.5333718,11.80301589
-0.60233,0.768319,-0.203574,-38.0949637,11.77858697
-0.60233,0.768319,-0.203574,-38.0949637,11.77858697
-0.50714,0.841472,-0.204616,-31.0766121,11.76453051
0.726528,0.676961,-0.206633,47.02267351,11.75449943
0.678624,0.70558,-0.203076,43.88436254,11.71918993
-0.395251,0.877199,-0.199491,-24.25551992,11.7138562
0.232881,0.950739,-0.202483,13.76345493,11.68730767
0.313179,0.92812,-0.202044,18.64613033,11.6546828
0.417667,0.890652,-0.202899,25.12400462,11.65420791
0.138522,0.969357,-0.2018,8.132560008,11.64480887
-0.341073,0.903771,-0.198658,-20.67594193,11.62100807
-0.125445,0.971471,-0.201225,-7.357826854,11.60869787
0.592383,0.882346,-0.21798,33.87633254,11.5910682
0.36301,0.911929,-0.200427,21.70593224,11.54111188
-0.415962,0.891218,-0.200762,-25.02007501,11.53716347
0.267471,0.942343,-0.199438,15.84585831,11.50802519
0.263623,0.941819,-0.199032,15.63737681,11.50291931
0.140189,0.969567,-0.199294,8.227338268,11.49899239
0.578705,0.794058,-0.199806,36.08435499,11.49448739
-0.0918498,0.972343,-0.198509,-5.39628113,11.48889808
0.341167,0.914554,-0.198278,20.45762494,11.48223273
0.182311,0.962556,-0.198777,10.72495004,11.46973139
0.029217,0.979173,-0.198724,1.709109878,11.46744028
0.141291,0.969659,-0.198235,8.290340499,11.43667042
-0.768949,0.606342,-0.197335,-51.74303937,11.39343821
0.506559,0.834257,-0.196641,31.266031,11.39118653
0.647448,0.74022,-0.198031,41.17520471,11.38537466
0.625341,0.749574,-0.196044,39.83695389,11.35561198
0.151552,0.968023,-0.196543,8.897899613,11.3425456
-0.78133,0.591043,-0.196331,-52.89404052,11.33193938
0.307953,0.939289,-0.197957,18.15212169,11.32444354
0.307953,0.939289,-0.197957,18.15212169,11.32444354
0.191733,0.961331,-0.196216,11.27937251,11.31909663
0.46794,0.867651,-0.197203,28.33879406,11.31242365
-0.384153,0.901273,-0.195968,-23.08534093,11.3111944
0.450062,0.871177,-0.195954,27.32149729,11.30101353
-0.771792,0.601002,-0.194784,-52.0917582,11.26176585
-0.805096,0.525791,-0.191387,-56.85230471,11.2566992
0.02841,0.980585,-0.19499,1.659537797,11.24200329
0.861033,0.472226,-0.195169,61.25782013,11.24056345
0.220925,0.957875,-0.19534,12.98762692,11.23905277
0.220925,0.957875,-0.19534,12.98762692,11.23905277
0.656115,0.830239,-0.209975,38.31834555,11.22324027
0.0728461,0.977937,-0.194087,4.26006994,11.19515284
0.471148,0.841579,-0.190845,29.2417648,11.19264748
0.471148,0.841579,-0.190845,29.2417648,11.19264748
0.471148,0.841579,-0.190845,29.2417648,11.19264748
0.447864,0.872475,-0.194045,27.17260331,11.19206846
-0.646419,0.616887,-0.17677,-46.33914573,11.19043881
-0.646419,0.616887,-0.17677,-46.33914573,11.19043881
0.604963,0.874906,-0.210146,34.66232976,11.17560053
-0.0908757,0.958501,-0.190212,-5.416036522,11.17552299
-0.546461,0.787383,-0.189335,-34.76149264,11.17470865
0.337029,0.927974,-0.194617,19.96041298,11.15140974
0.337029,0.927974,-0.194617,19.96041298,11.15140974
-0.0359876,0.981138,-0.193241,-2.100635836,11.134833
0.184364,0.963321,-0.192941,10.83446911,11.12895622
0.0365951,0.980591,-0.192492,2.137254152,11.09852523
-0.377782,0.93632,-0.197923,-21.97285908,11.09100964
0.506597,0.840349,-0.191773,31.08330415,11.05849082
0.610198,0.871243,-0.207844,35.00648997,11.056378
-0.391178,0.896483,-0.190659,-23.57392332,11.03010455
0.124095,0.973484,-0.190893,7.264606322,11.00762962
0.0703288,0.978111,-0.19061,4.112642267,10.99964199
0.340259,0.920475,-0.190623,20.28712954,10.99255266
0.209451,0.959917,-0.190788,12.30884559,10.98926331
0.614749,0.870642,-0.206727,35.22541828,10.9770029
0.222183,0.955903,-0.189879,13.08506793,10.95032506
0.755591,0.625099,-0.189637,50.3991103,10.94474495
-0.815698,0.542176,-0.188769,-56.38891306,10.90885991
0.344375,0.913913,-0.187754,20.64709983,10.88202405
0.381486,0.900901,-0.187825,22.9502,10.86757796
0.678236,0.708238,-0.188051,43.76036641,10.85573212
-0.0694064,0.979344,-0.187236,-4.053791113,10.79704756
-0.350319,0.793995,-0.164964,-23.80757975,10.76267158
0.978246,0.0964439,-0.186781,84.36948481,10.75870735
-0.0498719,0.981819,-0.186647,-2.907863478,10.75014153
0.4363,0.881578,-0.186513,26.33117578,10.73673621
0.437023,0.880028,-0.185786,26.409052,10.70720608
0.195661,0.968039,-0.186469,11.4267344,10.69200492
0.363045,0.923254,-0.187296,21.46590919,10.69123037
0.275938,0.94223,-0.18514,16.32300222,10.67893658
0.404174,0.888496,-0.183558,24.46063684,10.65017282
-0.0618212,0.979598,-0.18447,-3.611075837,10.64389994
0.398625,0.957601,-0.194267,22.60072293,10.60798777
-0.719041,0.667543,-0.183392,-47.12699879,10.58740845
-0.210091,0.963712,-0.18422,-12.29817265,10.5792501
0.595199,0.889243,-0.199669,33.79567054,10.5696758
-0.315498,0.934286,-0.183405,-18.65925397,10.53587757
-0.315498,0.934286,-0.183405,-18.65925397,10.53587757
-0.315498,0.934286,-0.183405,-18.65925397,10.53587757
0.43604,0.876688,-0.182037,26.4444626,10.53192409
-0.102816,0.977962,-0.182754,-6.001625511,10.52819171
0.0308335,0.981557,-0.182337,1.799231912,10.51841142
-0.870738,0.538541,-0.188713,-58.26370648,10.443659
-0.158709,0.97399,-0.181375,-9.254851203,10.41441893
-0.158709,0.97399,-0.181375,-9.254851203,10.41441893
-0.158709,0.97399,-0.181375,-9.254851203,10.41441893
0.273754,0.943335,-0.180175,16.18262686,10.39422854
0.131612,0.974632,-0.17982,7.690565474,10.36155696
0.491258,0.848926,-0.178757,30.05718403,10.32892874
0.85682,0.4555,-0.17681,62.00413292,10.32649708
-0.14147,0.974149,-0.178369,-8.262967492,10.2706442
0.904109,0.342942,-0.174664,69.22751798,10.23899192
0.340181,0.923107,-0.177701,20.2297203,10.23884206
0.221979,0.958469,-0.176989,13.03966409,10.19822739
-0.63371,0.749987,-0.17648,-40.19651666,10.18946855
-0.63371,0.749987,-0.17648,-40.19651666,10.18946855
0.365657,0.915822,-0.177217,21.76516822,10.18794405
0.553907,0.804398,-0.175337,34.55122739,10.17770754
0.332653,0.980161,-0.185285,18.74649721,10.14884991
0.227434,0.964189,-0.177148,13.27238522,10.13847509
-0.967409,0.182559,-0.176025,-79.3134291,10.13732496
0.0320479,0.984205,-0.175445,1.865018821,10.10216951
0.809379,0.5613,-0.174985,55.25889912,10.07385784
-0.311607,0.937185,-0.175343,-18.39158021,10.06733624
0.176997,0.966405,-0.174249,10.37869049,10.05718822
-0.0771776,0.979957,-0.174144,-4.503097796,10.04612686
0.613457,0.874424,-0.188642,35.05179245,10.01550917
-0.983516,0.0485339,-0.172962,-87.1748973,9.962219073
0.659935,0.847327,-0.188091,37.91300463,9.933538626
0.397857,0.897102,-0.171853,23.91687334,9.932685529
0.557546,0.904283,-0.185967,31.65638158,9.929172544
0.430828,0.886454,-0.172528,25.92034565,9.928922394
0.430828,0.886454,-0.172528,25.92034565,9.928922394
0.430828,0.886454,-0.172528,25.92034565,9.928922394
-0.208917,0.964599,-0.172571,-12.22061499,9.917927684
-0.636982,0.748804,-0.171876,-40.38667796,9.916991318
-0.636982,0.748804,-0.171876,-40.38667796,9.916991318
0.856837,0.52255,-0.175341,58.62268526,9.910162678
-0.806224,0.624082,-0.177995,-52.25725697,9.903033011
0.0180474,0.984961,-0.171723,1.049710755,9.88819947
0.179491,0.96884,-0.171226,10.49583305,9.858181475
0.0241083,0.98489,-0.17097,1.402215534,9.8451153
0.0241083,0.98489,-0.17097,1.402215534,9.8451153
0.62018,0.871446,-0.185075,35.43823094,9.816811928
-0.602788,0.773768,-0.169489,-37.91963811,9.803770404
-0.602788,0.773768,-0.169489,-37.91963811,9.803770404
0.400208,0.892032,-0.168549,24.16327377,9.781319732
0.907008,0.391957,-0.170158,66.62875959,9.771149754
0.502059,0.836183,-0.167062,30.98134697,9.719752442
0.485302,0.853344,-0.167943,29.62715699,9.707925459
0.300605,0.923651,-0.16609,18.0276345,9.703233325
0.178322,0.969101,-0.168459,10.42623262,9.701496895
0.619724,0.869091,-0.182397,35.49158413,9.696883026
-0.679945,0.710558,-0.167946,-43.7387928,9.690829303
-0.679945,0.710558,-0.167946,-43.7387928,9.690829303
0.627453,0.866467,-0.181843,35.9102167,9.646888247
0.0280029,0.984585,-0.167408,1.629128594,9.645832863
0.0280029,0.984585,-0.167408,1.629128594,9.645832863
0.0208163,0.982014,-0.166183,1.214348822,9.602861113
-0.421329,0.889447,-0.16642,-25.34680729,9.597530442
-0.418139,0.891704,-0.166146,-25.12288111,9.575513165
-0.418139,0.891704,-0.166146,-25.12288111,9.575513165
-0.665497,0.726771,-0.166128,-42.48002714,9.569141471
-0.665497,0.726771,-0.166128,-42.48002714,9.569141471
-0.665497,0.726771,-0.166128,-42.48002714,9.569141471
0.505181,0.847564,-0.165987,30.796581,9.549159441
0.818855,0.55481,-0.166233,55.88064611,9.540162406
0.590073,0.896258,-0.180274,33.35986947,9.536604026
0.590073,0.896258,-0.180274,33.35986947,9.536604026
0.634221,0.860718,-0.179311,36.38468561,9.520716928
0.613411,0.790345,-0.167557,37.81613574,9.507664074
-0.326669,0.930798,-0.165196,-19.33882095,9.50676294
-0.653783,0.734923,-0.164698,-41.65609568,9.505293527
-0.653783,0.734923,-0.164698,-41.65609568,9.505293527
0.41329,0.923107,-0.169191,24.11883781,9.496707632
-0.981082,0.0655886,-0.164415,-86.17527752,9.492727624
-0.554963,0.817057,-0.165011,-34.18520532,9.484506967
